Session,name,hemi,ch,type,Kurtosis,FF,Burstiness,BI,LV,FR
D-1V,508,Left,1,Non-burst,0.19603,0.085839,0.27156,0.64583,0.61939,3.3366
D-1V,508,Left,1,Non-burst,-0.17757,-0.30545,-0.31568,0.08789,-0.068603,1.8793
D-1V,508,Right,1,Non-burst,0.24232,1.2982,0.9432,2.4836,0.72236,1.8539
D-1V,508,Right,1,Non-burst,0.29984,-0.60423,-0.45618,-0.35439,-1.012,-0.027308
D-1V,509,Left,1,Non-burst,-0.37586,0.59515,-0.11572,0.054207,0.9848,-0.089484
D-1V,509,Left,1,Non-burst,-0.74957,-0.22822,-0.48201,-0.42234,0.64886,-0.21606
D-1V,509,Left,2,Non-burst,0.039592,0.68336,0.56416,0.66939,1.1515,1.4136
D-1V,509,Left,2,Non-burst,-0.44273,0.23523,-0.058724,0.13451,0.65801,0.74456
D-1V,509,Left,4,Non-burst,-0.081342,0.42087,0.066628,0.24965,0.34428,0.60668
D-1V,509,Left,4,Non-burst,-0.33543,0.46903,0.12292,0.32106,0.56614,0.31058
D-1V,509,Left,4,Non-burst,-0.17995,-0.19564,-0.09331,-0.083591,-1.4971,-0.64099
D-1V,509,Right,3,Non-burst,0.55786,1.9975,1.5854,2.0195,0.28758,1.3691
D-1V,509,Right,3,Non-burst,-0.79221,0.65818,-0.088794,-0.038621,1.2663,-0.22724
D-1V,510,Left,3,Non-burst,-0.99898,-1.2205,-1.7916,-0.82419,-0.14459,0.10042
D-1V,510,Left,3,Non-burst,-0.86626,-0.87071,-1.0704,-1.1072,0.22253,-0.92488
D-1V,510,Left,4,Non-burst,-1.1408,-0.64123,-0.81732,-0.71765,1.2535,-0.1882
D-1V,510,Left,4,Non-burst,-1.2123,-0.7302,-0.83946,-0.8393,1.2235,-0.26517
D-1V,510,Right,1,Non-burst,0.38557,0.066157,0.21307,0.4467,0.12119,1.2778
D-1V,510,Right,1,Non-burst,-0.94475,-0.5862,-0.7712,-0.66815,0.0955,-0.28229
D-1V,511,Left,1,Non-burst,0.70044,1.9211,2.2295,2.5462,1.6007,1.7674
D-1V,511,Left,1,Non-burst,0.75839,1.6661,1.5568,1.5994,1.2272,1.0712
D-1V,511,Left,2,Non-burst,-0.17787,0.88886,0.32974,0.60371,0.59154,0.27825
D-1V,511,Left,2,Non-burst,-0.54141,0.75928,0.41809,0.010408,0.73215,-0.36768
D-1V,511,Left,2,Non-burst,-0.84494,0.36636,-0.65377,0.00047015,0.11102,-0.70612
D-1V,511,Left,3,Non-burst,1.3614,1.6598,2.0558,2.3934,1.1248,1.9163
D-1V,511,Left,3,Non-burst,0.31527,0.74854,0.31983,0.75053,0.065205,0.53353
D-1V,511,Right,2,Non-burst,0.015378,0.66098,0.08677,0.83201,0.33027,0.57082
D-1V,511,Right,2,Non-burst,-0.79802,-0.69796,-1.6615,-0.51594,-0.051448,-0.39854
D-1V,511,Right,3,Non-burst,0.27772,1.9298,1.8034,2.0101,0.752,0.33245
D-1V,512,Left,2,Non-burst,-0.0012305,0.60058,0.6925,0.71663,1.4748,1.4856
D-1V,512,Left,2,Non-burst,-0.36265,0.33044,0.22969,0.1892,1.423,0.61559
D-1V,512,Left,3,Non-burst,0.69345,0.70328,1.0315,1.4113,0.78914,2.1681
D-1V,512,Left,3,Non-burst,-0.33316,0.29837,0.16599,0.20012,1.0904,0.63138
D-1V,513,Left,1,Non-burst,0.39767,1.0509,0.85658,1.1726,1.0702,2.729
D-1V,513,Left,1,Non-burst,-0.065443,0.66262,0.44381,0.53039,1.0592,2.0474
D-1V,513,Left,2,Non-burst,-0.51394,-0.0098312,-0.25251,-0.28849,0.9404,0.55238
D-1V,513,Left,2,Non-burst,-0.62719,-0.34427,-0.57184,-0.49818,0.74065,0.32774
D-1V,513,Left,2,Non-burst,-0.68121,-2.3179,-1.5842,-1.1745,-0.31885,-0.81093
D-1V,513,Left,3,Non-burst,-0.12852,0.41243,0.062176,0.19652,0.4555,0.85705
D-1V,513,Left,3,Non-burst,-0.42979,0.061276,-0.28948,-0.11208,0.64575,0.5343
D-1V,513,Right,1,Non-burst,0.49063,1.3141,1.4019,1.498,0.86979,1.2419
D-1V,513,Right,1,Non-burst,0.033591,0.79846,0.79399,1.0017,0.68692,0.85225
D-1V,513,Right,2,Non-burst,0.37466,0.7472,0.90984,0.87825,0.83146,0.97551
D-1V,513,Right,2,Non-burst,-0.000933,0.76433,0.76271,0.65741,0.84559,0.80454
D-1V,513,Right,3,Non-burst,-0.19632,0.68266,0.48175,0.24312,0.92209,0.19624
D-1V,513,Right,3,Non-burst,-0.42406,0.83088,0.67156,0.40557,1.113,0.21413
D-1V,513,Right,4,Non-burst,0.38306,1.061,1.2386,1.2952,0.80656,1.1465
D-1V,513,Right,4,Non-burst,-0.47715,0.33914,0.19909,0.071394,0.65765,0.072992
D-1V,515,Left,1,Non-burst,0.96114,0.99763,1.8535,3.0457,0.7296,3.1652
D-1V,515,Left,1,Non-burst,-0.25856,0.45322,0.19143,0.23651,0.89974,0.28354
D-1V,515,Left,3,Non-burst,-0.092087,0.81275,0.67457,0.71023,1.0038,0.51532
D-1V,515,Left,3,Non-burst,-0.24844,0.35684,0.18688,-0.10457,0.71942,-0.10736
D-1V,515,Left,3,Non-burst,-0.39473,-1.0586,-1.1691,-0.77026,-0.71896,-0.99522
D-1V,515,Left,4,Non-burst,-0.10658,0.56573,0.55585,0.65803,1.1236,0.98872
D-1V,515,Left,4,Non-burst,-0.22607,0.57506,0.35315,0.28841,1.1988,0.49175
D-1V,515,Right,1,Non-burst,-0.32647,0.72237,0.31241,0.1767,1.293,0.32049
D-1V,515,Right,1,Non-burst,-0.19175,1.108,0.3758,0.52664,1.1776,0.32049
D-1V,515,Right,1,Non-burst,-0.46888,-2.0349,-1.6766,-0.90968,-1.8396,-0.5254
D-1V,515,Right,2,Non-burst,0.95346,1.6738,1.7968,2.1365,0.84221,1.7856
D-1V,515,Right,2,Non-burst,-0.52504,-0.90595,-0.94921,-0.66159,-0.89059,-0.31162
D-1V,515,Right,2,Non-burst,-0.63685,0.41174,-0.17232,-0.23109,1.1433,-0.60833
D-1V,515,Right,2,Non-burst,-0.44989,0.14997,-0.10087,-0.43423,0.34577,-0.90688
D-1V,516,Left,2,Non-burst,-0.73666,-0.33546,-0.67094,-0.54723,0.15879,-0.38047
D-1V,516,Right,1,Non-burst,-0.37987,-0.23464,-0.42204,0.26551,0.12106,2.2277
D-2V,502,Left,2,Burst,-0.26157,0.15497,0.20737,0.3831,1.1687,0.87645
D-2V,502,Left,4,Burst,0.53995,0.37541,0.779,1.6429,0.18126,2.0134
D-2V,502,Left,4,Burst,-0.21221,-0.067231,-0.17401,0.15104,0.42808,0.71539
D-2V,502,Right,1,Burst,-0.5056,-0.2683,-0.52674,-0.4305,-0.21048,-0.064508
D-2V,504,Left,1,Burst,-0.61266,-0.20146,-0.44926,-0.56883,0.63378,-0.59115
D-2V,504,Right,3,Burst,-0.8528,-1.0112,-1.8133,-0.74721,-0.83482,-0.59935
D-2V,504,Right,3,Burst,0.084934,-0.54257,-0.87661,-0.38272,-0.6796,-0.42061
D-2V,504,Right,3,Burst,-1.0232,-1.1824,-1.1626,-0.7935,-0.28818,-0.58953
D-2V,509,Left,3,Burst,0.28706,0.62146,0.13099,0.79584,0.30946,1.1265
D-2V,509,Left,3,Burst,-0.91846,-0.50366,-1.0184,-0.7163,0.1221,-1.0139
D-2V,509,Right,1,Burst,-0.70139,-0.15681,-0.80876,-0.77935,0.18693,-0.92324
D-2V,509,Right,1,Burst,-0.17441,-0.37633,-0.0845,-0.45821,-0.51952,-0.8901
D-2V,509,Right,2,Burst,-0.1709,0.33511,0.25677,0.17787,-0.2739,-0.59734
D-2V,510,Left,1,Burst,-0.12781,-1.1495,-0.5148,-0.65529,-1.3612,-1.0706
D-2V,510,Left,2,Burst,-0.55871,-0.20398,-0.83728,-0.024999,0.1177,0.80411
D-2V,510,Left,2,Burst,-1.0225,-1.4584,-1.5375,-1.1691,0.025643,-1.0431
D-2V,512,Left,1,Burst,-0.48488,0.052999,-0.58423,-0.23023,0.53907,-0.3905
D-2V,512,Left,1,Burst,-0.59343,-0.062373,-0.58221,-0.28629,0.572,-0.66076
D-2V,515,Left,2,Burst,0.071446,0.61967,0.55331,0.71876,0.71518,1.083
D-2V,515,Left,2,Burst,-0.20941,0.41392,-0.051742,0.22286,0.66406,0.1205
D-2V,515,Left,2,Burst,-0.3507,-0.60104,-0.75032,-0.70119,0.13054,-0.7929
D-2V,516,Left,1,Burst,-0.046071,0.17606,-0.75309,0.42371,-1.0481,0.17885
D-2V,516,Left,1,Burst,-0.86791,-1.3167,-1.9442,-0.95638,-1.3389,-0.90589
D-2V,502,Left,1,Non-burst,-0.65284,-0.49953,-0.71327,-0.60905,0.61047,-0.25098
D-2V,502,Left,3,Non-burst,0.83184,0.39427,0.9393,2.1884,0.43783,2.3946
D-2V,502,Left,3,Non-burst,-0.70371,-0.62049,-0.89473,-0.73751,0.11759,-0.42002
D-2V,503,Right,1,Non-burst,0.16076,0.70251,0.52353,0.59714,0.79331,1.3458
D-2V,504,Left,2,Non-burst,-0.80238,-0.43593,-0.8045,-0.82395,0.82425,-0.95503
D-2V,504,Right,1,Non-burst,1.4126,0.92878,0.75273,1.8445,-0.53719,1.5612
D-2V,504,Right,1,Non-burst,-0.35287,-0.10621,-0.23721,-0.05469,0.20584,0.18828
D-2V,504,Right,1,Non-burst,0.072328,-0.14642,-0.10377,-0.44464,-0.30103,-0.80755
D-2V,504,Right,1,Non-burst,-0.35531,-0.18034,-0.049013,-0.38506,-0.82049,-0.77808
D-2V,504,Right,2,Non-burst,-0.48053,0.18262,-0.16808,-0.039976,0.71641,0.48291
D-2V,504,Right,2,Non-burst,-0.64154,-0.060731,-0.34865,-0.29996,1.1508,-0.029739
D-2V,504,Right,2,Non-burst,-0.74735,-1.1306,-0.98671,-0.70654,-0.63554,-0.076879
D-2V,507,Right,1,Non-burst,-0.49486,-0.35804,-0.64716,-0.52797,-0.30716,-0.4189
D-2V,507,Right,2,Non-burst,-1.13,-0.90897,-1.7547,-0.69385,-0.27312,-0.35364
D-2V,508,Left,1,Non-burst,-0.28547,-0.38322,-0.46024,-0.19467,0.24198,0.90533
D-2V,508,Left,1,Non-burst,-0.51674,-0.55087,-1.0059,-0.46114,-0.56632,-0.20269
D-2V,508,Left,2,Non-burst,-0.32964,-0.78425,-0.96281,-0.61262,-0.90737,-0.73553
D-2V,508,Right,1,Non-burst,-0.48096,0.095454,-0.77406,0.56013,0.18998,0.55842
D-2V,509,Left,1,Non-burst,0.74444,0.93695,0.64933,0.25637,-0.4673,-0.70202
D-2V,509,Left,2,Non-burst,-0.45464,-0.083151,-0.85169,-0.16968,0.014119,-0.096265
D-2V,509,Left,4,Non-burst,-0.36952,0.0080522,-0.49325,-0.48396,-0.60942,-0.66133
D-2V,510,Right,1,Non-burst,1.2355,0.1729,0.4994,1.2753,-0.046747,1.7756
D-2V,511,Left,1,Non-burst,0.78296,1.5071,1.2718,1.7412,1.1869,1.3303
D-2V,511,Left,2,Non-burst,-0.99679,0.0061729,-0.94683,-0.55345,0.44544,-1.2631
D-2V,511,Left,3,Non-burst,0.9407,1.1058,0.51188,1.4928,-0.34963,0.69985
D-2V,511,Left,3,Non-burst,-0.4028,0.82611,0.15971,0.33361,0.74636,-0.05245
D-2V,512,Left,2,Non-burst,-0.03173,0.31224,0.12567,0.37387,0.62106,0.52485
D-2V,512,Left,2,Non-burst,-0.43451,0.38957,0.080559,0.12039,1.4922,0.12044
D-2V,512,Left,3,Non-burst,0.35192,0.43805,0.18716,0.78035,0.1099,0.72409
D-2V,512,Left,3,Non-burst,-0.6702,-0.17983,-0.49745,-0.38373,0.66307,-0.59566
D-2V,513,Left,1,Non-burst,0.30708,0.8659,0.60266,1.3745,0.74459,2.6619
D-2V,513,Left,1,Non-burst,-0.28351,0.082254,-0.23389,0.046545,0.72579,1.1746
D-2V,513,Left,2,Non-burst,-0.71924,-0.59136,-0.82658,-0.81242,0.40184,-0.44687
D-2V,513,Left,2,Non-burst,-0.65876,-0.85966,-1.1775,-0.74868,0.21227,-0.57597
D-2V,513,Left,3,Non-burst,0.49443,0.017916,-0.31485,0.58443,-0.45874,0.36389
D-2V,513,Left,3,Non-burst,-0.58675,-0.82246,-1.452,-0.66553,-0.01588,-0.37973
D-2V,513,Right,1,Non-burst,0.71647,1.2601,1.3784,1.7726,0.71341,1.4466
D-2V,513,Right,1,Non-burst,0.34002,0.67904,0.61251,0.81888,0.57555,0.80653
D-2V,513,Right,2,Non-burst,0.33537,0.94247,0.93902,1.0151,0.6175,1.0113
D-2V,513,Right,2,Non-burst,0.06063,0.88356,0.78887,0.81126,0.74674,0.70117
D-2V,513,Right,3,Non-burst,0.94723,-0.77886,-0.839,-0.48006,-1.2546,0.61768
D-2V,513,Right,3,Non-burst,-0.83973,0.1904,-0.033759,-0.50729,0.33427,-0.73609
D-2V,513,Right,4,Non-burst,-0.47851,0.29015,0.13661,-0.10861,0.68308,-0.3067
D-2V,513,Right,4,Non-burst,-0.45867,-0.34408,-0.55735,-0.63537,-0.31315,-0.70826
D-2V,515,Left,1,Non-burst,-0.1776,0.077748,-0.012045,-0.011775,0.30962,0.2305
D-2V,515,Left,1,Non-burst,-0.30579,-1.4948,-1.5027,-0.97228,-1.6802,-0.15646
D-2V,515,Left,1,Non-burst,-0.30372,-0.018886,-0.44504,-0.16007,0.30717,-0.402
D-2V,515,Left,3,Non-burst,-0.070158,0.40591,-0.11102,0.51222,-0.049692,-0.31754
D-2V,515,Left,3,Non-burst,-0.46818,-0.12061,-0.24895,-0.78808,0.32769,-1.3409
D-2V,515,Left,3,Non-burst,-0.25516,-0.51556,-0.62088,-0.44191,-0.46872,-0.54343
D-2V,515,Left,4,Non-burst,-0.02781,0.74102,0.63801,0.64358,0.95258,0.80604
D-2V,515,Left,4,Non-burst,-0.31684,0.33506,0.12946,0.11629,1.1708,0.20889
D-2V,515,Right,1,Non-burst,-0.75587,-0.56348,-1.332,-0.68893,0.24706,-0.94189
D-2V,515,Right,1,Non-burst,-0.5538,-1.1319,-0.97404,-0.69339,0.13906,-0.87186
D-2V,515,Right,2,Non-burst,-0.24108,-0.13798,-0.26758,-0.31915,-0.40448,-0.20289
D-2V,515,Right,2,Non-burst,-0.73937,-0.10945,-0.90294,-0.54037,0.7665,-0.97691
D-2V,515,Right,2,Non-burst,-0.63983,-1.1443,-1.2231,-0.81693,-1.1098,-1.0009
D-2V,516,Left,2,Non-burst,-0.877,-0.50595,-1.3707,-0.86382,-0.44101,-0.84374
D-2V,516,Left,2,Non-burst,-0.81147,-1.1352,-1.0175,-0.88832,-1.5088,-0.93414
D-3V,502,Left,2,Burst,-0.62975,-0.24225,-0.34292,-0.45186,0.59491,-0.19517
D-3V,502,Left,4,Burst,0.45503,0.037895,0.17025,1.2316,-0.62961,1.3676
D-3V,502,Left,4,Burst,-0.47767,-0.28399,-0.49384,-0.5986,-0.23813,-0.65125
D-3V,502,Right,1,Burst,-0.86989,-1.2266,-1.5962,-0.846,-1.4086,-0.93899
D-3V,504,Left,1,Burst,-0.34524,-0.70224,-1.4093,-0.57874,-1.4364,-0.0051276
D-3V,504,Left,3,Burst,-0.46227,-1.0346,-1.6509,-0.9524,-1.9307,-0.58541
D-3V,504,Right,3,Burst,-0.72553,-0.90692,-1.3378,-0.56078,-0.95968,-0.63863
D-3V,504,Right,3,Burst,-0.94826,-0.33191,-0.92386,-0.56696,0.62066,-0.71523
D-3V,510,Right,2,Burst,-0.30653,0.31427,0.1103,-0.40422,0.1134,-0.88695
D-3V,510,Right,3,Burst,-0.51755,-1.1383,-1.445,-0.93611,-1.2584,-0.045099
D-3V,510,Right,3,Burst,-0.55088,-1.2007,-1.4332,-0.91816,-1.1318,-0.29231
D-3V,510,Right,3,Burst,-0.23183,-1.3238,-1.4342,-1.0034,-1.5615,-0.93873
D-3V,510,Right,3,Burst,-0.94288,-0.39006,-0.66128,-0.78178,0.45205,-0.75833
D-3V,510,Right,3,Burst,-1.0222,-0.25224,-0.32717,-0.80705,1.3653,-0.97046
D-3V,510,Right,3,Burst,-0.58881,-1.1596,-1.4772,-0.96847,-1.5429,-0.73495
D-3V,510,Right,3,Burst,-0.48697,-1.0843,-1.3764,-0.96643,-1.4732,-0.81345
D-3V,515,Left,2,Burst,0.10878,0.84697,0.71453,1.4244,0.62727,1.4444
D-3V,515,Left,2,Burst,-0.16125,0.27694,0.071109,0.21749,0.64811,0.38175
D-3V,502,Left,1,Non-burst,-0.7008,-0.53251,-0.8532,-0.74135,0.31904,-0.52846
D-3V,502,Left,3,Non-burst,-0.48084,-0.41456,-0.57721,-0.47248,0.006475,0.012137
D-3V,503,Right,1,Non-burst,-0.078456,0.18527,-0.063039,-0.020014,0.68997,0.20667
D-3V,504,Left,2,Non-burst,-0.37376,-0.056911,-0.62827,-0.15553,-0.45411,-0.13153
D-3V,504,Left,2,Non-burst,-1.0335,-0.86683,-1.1762,-0.73453,-0.15651,-0.62946
D-3V,504,Right,1,Non-burst,1.1306,0.44204,0.24533,0.77444,-0.11598,1.5927
D-3V,504,Right,1,Non-burst,-0.63756,-0.96215,-1.5944,-0.60791,-0.53951,-0.55221
D-3V,504,Right,1,Non-burst,-0.66721,-0.32038,-0.55001,-0.57424,0.10512,-0.4756
D-3V,504,Right,2,Non-burst,-0.91192,-0.7497,-0.84445,-0.58601,0.19012,-0.19473
D-3V,504,Right,2,Non-burst,-0.78623,-1.7726,-1.9179,-0.96042,-1.4733,-0.77416
D-3V,506,Right,1,Non-burst,-0.73321,-0.49765,-0.85747,-0.60844,-0.30166,-0.54365
D-3V,510,Right,1,Non-burst,-0.7653,-0.028027,-0.22327,-0.22864,0.96708,-0.18374
D-3V,510,Right,1,Non-burst,-0.84327,-0.47238,-0.74998,-0.54385,0.64876,-0.47604
D-3V,513,Left,1,Non-burst,0.93861,0.50297,0.10278,1.6192,-0.73388,2.3314
D-3V,513,Left,1,Non-burst,-0.52649,-1.1173,-1.593,-0.94618,-0.25949,-0.5708
D-3V,513,Left,3,Non-burst,-0.39293,-0.31177,-1.2562,-0.28018,-0.38881,-0.31002
D-3V,513,Right,1,Non-burst,1.7112,1.1377,1.4525,2.8959,-0.035214,2.2239
D-3V,513,Right,1,Non-burst,-0.87637,-0.19693,-0.56164,-0.4669,0.16038,-0.49555
D-3V,513,Right,2,Non-burst,0.76263,1.337,1.4205,1.8356,1.1015,1.5937
D-3V,513,Right,2,Non-burst,-0.21966,0.52729,0.22961,0.38017,0.59951,0.40696
D-3V,513,Right,3,Non-burst,-0.57366,-1.7383,-2.0696,-1.1427,-1.6034,-0.74802
D-3V,513,Right,4,Non-burst,-0.63014,-0.75214,-0.94149,-0.89827,-0.26531,-1.074
D-3V,515,Left,1,Non-burst,-0.26258,-1.0304,-1.1082,-0.76249,-0.99563,-0.1545
D-3V,515,Left,1,Non-burst,-0.33152,0.033563,-0.67446,-0.19848,-0.14256,-0.36075
D-3V,515,Left,1,Non-burst,-0.36128,-1.3339,-1.419,-0.93269,-1.6424,-0.61611
D-3V,515,Left,1,Non-burst,-0.41812,-0.1009,-0.51576,-0.61266,0.27398,-0.97165
D-3V,515,Left,3,Non-burst,-0.34937,-0.24192,-0.42298,-0.50429,-0.061037,-0.9304
D-3V,515,Left,3,Non-burst,-0.24784,1.069,0.91113,-0.12495,0.28672,-1.227
D-3V,515,Left,4,Non-burst,-0.0079412,0.68229,0.45926,0.91249,0.57723,0.808
D-3V,515,Left,4,Non-burst,-0.23207,0.58729,0.37266,0.53653,1.2163,0.63907
D-3V,515,Right,1,Non-burst,0.63885,1.8194,0.80465,2.1153,-0.96526,0.71855
D-3V,515,Right,1,Non-burst,-0.73877,-0.61354,-1.1717,-0.75123,0.094089,-1.2607
D-3V,515,Right,2,Non-burst,1.9978,1.2296,2.4787,3.7511,0.77663,3.0332
